index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,integer_1,integer_2,integer_3,integer_4,integer_5,integer_6,integer_7,integer_8,floatvalue_1,floatvalue_2,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,Length_diff,freq
519,186,1,519,0,3000,10,156,156,156,38113,38112,38095,14999354,9249820,49.95,0.84,3.731517633000067,569.034449371,1,0,0.0,0,0.26798747811249646
520,186,1,520,0,3000,10,153,156,154,38093,38108,38091,15000559,9249927,50.02,0.85,2.8667492149999134,571.901198586,1,0,0.0,0,0.34882716449964396
521,186,1,521,0,3000,10,155,153,154,38103,38111,38119,14999155,9249626,50.02,0.84,1.4239834530000053,573.325182039,1,0,0.0,0,0.702255351277594
522,186,1,522,0,3000,10,157,156,153,38092,38120,38097,14999339,9250463,49.95,0.83,1.025357242000041,574.350539281,1,0,0.0,0,0.9752698464872792
523,186,1,523,0,3000,10,155,155,153,38108,38098,38101,14999391,9250154,49.96,0.84,1.0377097159999948,575.388248997,1,0,0.0,0,0.9636606312742715
524,186,1,524,0,3000,10,158,154,156,38097,38092,38101,14999615,9250560,49.96,0.86,1.0342778839999482,576.422526881,1,0,0.0,0,0.9668581485399431
525,186,1,525,0,3000,10,154,157,158,38114,38114,38114,15000554,9249246,50.03,0.84,1.0524095220000618,577.474936403,1,0,0.0,0,0.9502004486804152
526,186,1,526,0,3000,10,154,154,155,38113,38108,38108,15000767,9250678,49.99,0.87,1.1903254659999902,578.665261869,1,0,0.0,0,0.840106364657083
527,186,1,527,0,3000,10,157,157,155,38120,38109,38100,14999336,9250634,50.02,0.84,1.0403201289999515,579.705581998,1,0,0.0,0,0.9612425753611912
528,186,1,528,0,3000,10,156,157,157,38107,38093,38104,14999089,9249791,49.99,0.84,1.0322764080000295,580.737858406,1,0,0.0,0,0.968732785376193
529,186,1,529,0,3000,10,156,155,155,38106,38100,38102,14999221,9250755,50.02,0.87,1.5929472720000604,582.330805678,1,0,0.0,0,0.6277671694333158
530,186,1,530,0,3000,10,157,157,154,38109,38113,38116,14999881,9249353,50.03,0.83,1.0371715649999942,583.367977243,1,0,0.0,0,0.964160640096227
531,186,1,531,0,3000,10,153,155,157,38112,38115,38112,15000371,9249771,50.04,0.84,1.0301598839999997,584.398137127,1,0,0.0,0,0.9707231037934693
532,186,1,532,0,3000,10,153,154,155,38102,38117,38094,15000058,9250294,50.02,0.87,1.0375707509999756,585.435707878,1,0,0.0,0,0.9637896972676164
533,186,1,533,0,3000,10,153,156,156,38107,38112,38115,14999310,9249428,49.96,0.85,1.053684025999928,586.489391904,1,0,0.0,0,0.9490511152534719
534,186,1,534,0,3000,10,154,155,156,38106,38097,38094,15000331,9250849,50.0,0.85,1.5221994260000429,588.01159133,1,0,0.0,0,0.6569441447154848
535,186,1,535,0,3000,10,153,155,156,38118,38101,38120,15000257,9249638,50.0,0.86,1.0623066050000034,589.073897935,1,0,0.0,0,0.9413478136097975
536,186,1,536,0,3000,10,158,155,153,38112,38119,38117,14999923,9250277,49.96,0.84,1.0290348160000349,590.102932751,1,0,0.0,0,0.9717844182251323
537,186,1,537,0,3000,10,158,158,155,38091,38093,38109,14999340,9249568,50.02,0.87,1.0150762859999531,591.118009037,1,0,0.0,0,0.9851476325396554
538,186,1,538,0,3000,10,158,157,157,38103,38092,38101,15000475,9249997,49.98,0.84,1.034209359999977,592.152218397,1,0,0.0,0,0.966922210025272
539,186,1,539,0,3000,10,157,156,153,38114,38108,38119,15000544,9249225,50.04,0.87,1.0357454219999909,593.187963819,1,0,0.0,0,0.9654882162732927
540,186,1,540,0,3000,10,156,154,154,38096,38093,38096,14999914,9250752,50.04,0.85,1.3304948560000869,594.518458675,1,0,0.0,0,0.7516000497787229
541,186,1,541,0,3000,10,154,154,155,38090,38090,38112,14999145,9249973,49.96,0.86,1.042837838999958,595.561296514,1,0,0.0,0,0.9589218597581405
542,186,1,542,0,3000,10,154,153,156,38116,38116,38106,14999396,9249213,49.95,0.85,1.0368849669999918,596.598181481,1,0,0.0,0,0.9644271368822034
543,186,1,543,0,3000,10,155,157,154,38096,38120,38105,14999599,9250732,50.05,0.84,1.0595387969999592,597.6577202779999,1,0,0.0,0,0.9438068741149065
544,186,1,544,0,3000,10,158,153,155,38107,38090,38098,14999482,9250295,49.99,0.83,1.0656065190000843,598.723326797,1,0,0.0,0,0.9384326974072509
545,186,1,545,0,3000,10,156,158,153,38116,38096,38112,14999962,9249960,50.04,0.85,1.3001092849999625,600.023436082,1,0,0.0,0,0.7691661089860065
546,186,1,546,0,3000,10,155,157,155,38092,38096,38105,14999547,9250377,49.96,0.87,1.0574728880000066,601.08090897,1,0,0.0,0,0.9456507219691421
547,186,1,547,0,3000,10,155,155,156,38095,38108,38106,14999441,9249773,49.98,0.83,1.0286687239999992,602.109577694,1,0,0.0,0,0.9721302657200267
548,186,1,548,0,3000,10,153,153,153,38098,38114,38097,15000026,9250337,50.01,0.85,1.0450669320000543,603.154644626,1,0,0.0,0,0.9568765113313795
549,186,1,549,0,3000,10,155,153,154,38100,38107,38120,15000985,9249110,50.05,0.84,1.0416534089999914,604.196298035,1,0,0.0,0,0.9600122184211162
550,186,1,550,0,3000,10,155,153,153,38102,38100,38104,14999651,9250603,49.97,0.86,1.2327996459999897,605.429097681,1,0,0.0,0,0.8111618163135069
551,186,1,551,0,3000,10,155,153,157,38103,38111,38112,15000886,9250456,50.03,0.84,1.0452703500000098,606.474368031,1,0,0.0,0,0.9566902954819206
552,186,1,552,0,3000,10,156,153,155,38094,38103,38117,15000046,9250727,50.01,0.87,1.014192254999898,607.4885602859999,1,0,0.0,0,0.9860063464989688
553,186,1,553,0,3000,10,154,155,154,38091,38102,38092,15000381,9250535,50.02,0.87,1.0285342890000493,608.517094575,1,0,0.0,0,0.9722573284087683
554,186,1,554,0,3000,10,154,153,157,38118,38099,38104,15000385,9250017,50.03,0.83,1.4391024560000003,609.956197031,1,0,0.0,0,0.6948775577657689
555,186,1,555,0,3000,10,157,154,156,38095,38102,38098,15000678,9250529,50.0,0.87,1.0286009420000255,610.984797973,1,0,0.0,0,0.9721943264562704
556,186,1,556,0,3000,10,155,155,155,38097,38100,38107,15000281,9250709,49.99,0.84,1.0458813430000191,612.030679316,1,0,0.0,0,0.9561314069639941
557,186,1,557,0,3000,10,157,154,153,38093,38114,38117,15000600,9250356,49.98,0.87,1.0401802320000115,613.070859548,1,0,0.0,0,0.9613718557958415
558,186,1,558,0,3000,10,154,154,158,38094,38111,38110,15000060,9250735,50.05,0.84,2.3762103739999247,615.447069922,1,0,0.0,0,0.4208381593405297
559,186,1,559,0,3000,10,156,157,153,38090,38100,38117,15000274,9249477,49.97,0.85,1.5194766370000252,616.966546559,1,0,0.0,0,0.6581213397096697
560,186,1,560,0,3000,10,154,156,156,38102,38101,38107,14999089,9250940,50.05,0.84,2.0556613190000235,619.022207878,1,0,0.0,0,0.48646145683494696
561,186,1,561,0,3000,10,154,156,153,38108,38118,38112,15000263,9249229,49.95,0.85,3.034474305999993,622.056682184,1,0,0.0,0,0.32954637250436564
562,186,1,562,0,3000,10,155,158,153,38115,38110,38101,14999447,9250112,50.05,0.86,1.04777070800003,623.104452892,1,0,0.0,0,0.95440728812584
563,186,1,563,0,3000,10,158,158,156,38097,38098,38090,15000812,9250198,50.01,0.86,1.0279852209999945,624.132438113,1,0,0.0,0,0.9727766309978939
564,186,1,564,0,3000,10,156,154,157,38090,38103,38110,15000280,9250844,50.04,0.87,1.043548751000003,625.175986864,1,0,0.0,0,0.9582685993747092
565,186,1,565,0,3000,10,154,156,155,38098,38104,38110,14999007,9250220,50.01,0.87,1.0301633039999842,626.206150168,1,0,0.0,0,0.9707198811267455
566,186,1,566,0,3000,10,153,157,153,38093,38114,38117,14999810,9250642,50.01,0.84,1.6943104859999494,627.900460654,1,0,0.0,0,0.5902105949664942
567,186,1,567,0,3000,10,155,155,156,38120,38116,38093,15000444,9250132,50.03,0.87,1.019669426000064,628.92013008,1,0,0.0,0,0.9807099972809592
568,186,1,568,0,3000,10,153,153,158,38103,38115,38111,15000580,9250193,49.99,0.83,1.0355067619999545,629.955636842,1,0,0.0,0,0.9657107386422301
569,186,1,569,0,3000,10,153,157,153,38115,38102,38098,15000125,9250188,50.0,0.84,1.1403310199999623,631.095967862,1,0,0.0,0,0.876938347252917
570,186,1,570,0,3000,10,153,154,154,38100,38107,38090,15000708,9249814,49.99,0.85,1.0544094390000964,632.150377301,1,0,0.0,0,0.9483981867122764
571,186,1,571,0,3000,10,156,153,156,38096,38120,38119,14999944,9250566,50.04,0.86,1.0321292759999778,633.182506577,1,0,0.0,0,0.9688708800853949
572,186,1,572,0,3000,10,157,154,154,38091,38108,38100,14999682,9249626,50.01,0.85,1.049999077999928,634.232505655,1,0,0.0,0,0.9523817886629312
573,186,1,573,0,3000,10,157,156,155,38095,38100,38120,15000604,9250517,49.97,0.86,1.0396899849999954,635.27219564,1,0,0.0,0,0.9618251732991392
574,186,1,574,0,3000,10,154,156,154,38115,38119,38094,14999082,9249811,49.99,0.86,1.0507633490000217,636.322958989,1,0,0.0,0,0.9516890753295387
575,186,1,575,0,3000,10,154,156,156,38116,38091,38118,14999925,9250665,49.99,0.84,1.04416423400005,637.367123223,1,0,0.0,0,0.9577037475887649
576,186,1,576,0,3000,10,155,153,156,38119,38095,38103,14999402,9249444,50.05,0.87,1.043360127000028,638.41048335,1,0,0.0,0,0.9584418400914925
577,186,1,577,0,3000,10,155,153,153,38118,38107,38116,14999678,9250707,50.01,0.86,1.043143814999894,639.453627165,1,0,0.0,0,0.9586405878273857
578,186,1,578,0,3000,10,153,153,157,38120,38109,38115,14999802,9250790,50.04,0.83,1.0709616200000482,640.524588785,1,0,0.0,0,0.9337402772659164
579,186,1,579,0,3000,10,157,156,156,38102,38098,38114,14999819,9250837,49.99,0.87,1.0374876109999605,641.562076396,1,0,0.0,0,0.9638669314192303
580,186,1,580,0,3000,10,153,153,155,38094,38093,38108,15000720,9249038,50.04,0.83,1.126677002000065,642.688753398,1,0,0.0,0,0.8875658225248325
581,186,1,581,0,3000,10,155,157,156,38098,38110,38110,14999460,9250714,49.99,0.86,1.029263386000025,643.718016784,1,0,0.0,0,0.9715686126621584
582,186,1,582,0,3000,10,155,157,157,38101,38107,38107,14999092,9250286,49.97,0.84,1.0619577699999354,644.779974554,1,0,0.0,0,0.9416570302979758
583,186,1,583,0,3000,10,153,155,157,38117,38093,38096,14999459,9249431,50.05,0.87,1.10892821799996,645.8889027719999,1,0,0.0,0,0.9017716239591949
584,186,1,584,0,3000,10,156,153,156,38120,38094,38095,15000463,9250642,50.03,0.84,1.0397627810000358,646.928665553,1,0,0.0,0,0.9617578338764999
585,186,1,585,0,3000,10,158,157,158,38113,38094,38113,15000790,9250359,50.0,0.84,1.195756308,648.124421861,1,0,0.0,0,0.8362908004830697
586,186,1,586,0,3000,10,157,153,157,38116,38097,38119,15000962,9249473,50.0,0.87,1.162110278,649.286532139,1,0,0.0,0,0.8605035330390564
587,186,1,587,0,3000,10,154,157,158,38096,38111,38113,15000406,9250058,50.05,0.87,1.0326281440000002,650.319160283,1,0,0.0,0,0.9684028135495015
588,186,1,588,0,3000,10,155,156,157,38105,38117,38118,14999754,9250494,50.02,0.86,1.0451291850000644,651.364289468,1,0,0.0,0,0.9568195150917524
589,186,1,589,0,3000,10,154,158,157,38119,38105,38116,15000739,9249096,50.03,0.85,1.039730881999958,652.40402035,1,0,0.0,0,0.9617873406592153
590,186,1,590,0,3000,10,157,157,153,38097,38097,38104,15000713,9250584,50.01,0.86,1.047485355000049,653.451505705,1,0,0.0,0,0.9546672850619027
591,186,1,591,0,3000,10,153,158,154,38103,38103,38120,15000529,9250526,50.05,0.84,1.0603986159999297,654.511904321,1,0,0.0,0,0.9430415929551405
592,186,1,592,0,3000,10,154,154,157,38101,38103,38119,15000232,9250378,50.04,0.87,1.0206136890000153,655.53251801,1,0,0.0,0,0.9798026528331084
593,186,1,593,0,3000,10,155,157,154,38093,38093,38115,15000990,9250772,49.98,0.83,1.032707289999962,656.5652253,1,0,0.0,0,0.9683285958018527
594,186,1,594,0,3000,10,153,153,158,38096,38100,38117,15000164,9249262,50.04,0.86,1.267729730000042,657.83295503,1,0,0.0,0,0.7888116657167666
595,186,1,595,0,3000,10,157,153,155,38114,38091,38103,15000618,9249101,50.0,0.85,1.121008383000003,658.953963413,1,0,0.0,0,0.8920539892162406
596,186,1,596,0,3000,10,155,157,153,38118,38118,38118,15000498,9249909,50.04,0.84,1.0347635499999797,659.988726963,1,0,0.0,0,0.9664043539222267
597,186,1,597,0,3000,10,154,157,154,38104,38105,38094,14999232,9249281,50.05,0.83,1.6795734470000525,661.66830041,1,0,0.0,0,0.59538926492684
598,186,1,598,0,3000,10,156,153,157,38108,38107,38116,15000021,9250420,49.98,0.86,1.3559093379999467,663.024209748,1,0,0.0,0,0.7375124368381917
599,186,1,599,0,3000,10,156,154,153,38107,38119,38104,14999609,9249851,49.95,0.87,2.076012104000029,665.100221852,1,0,0.0,0,0.48169275991850674
600,185,1,0,0,3000,10,314,310,313,38091,38095,38120,30000916,18498626,50.01,0.83,-671.80016676,-6.699944908,-599,0,-339977958000004.0,-1,-0.0014885378859354303
601,185,1,1,0,3000,10,307,309,315,38102,38116,38101,30000474,18500910,49.95,0.84,1.0533838009999998,-5.646561107,1,0,0.0,0,0.949321604386434
602,185,1,2,0,3000,10,305,310,315,38095,38106,38095,29998229,18501268,50.0,0.87,1.0351250660000002,-4.611436040999999,1,0,0.0,0,0.966066838536011
603,185,1,3,0,3000,10,308,305,311,38107,38094,38116,29998691,18501855,49.96,0.86,1.042898692,-3.568537349,1,0,0.0,0,0.9588659067950964
604,185,1,4,0,3000,10,311,311,306,38111,38093,38091,29999854,18501884,49.97,0.84,1.0412262739999996,-2.527311075,1,0,0.0,0,0.9604060375449193
605,185,1,5,0,3000,10,308,308,309,38108,38092,38098,30000903,18498048,50.0,0.87,1.06419189,-1.463119185,1,0,0.0,0,0.9396801548638
606,185,1,6,0,3000,10,311,311,305,38090,38095,38115,29998709,18499115,50.03,0.86,1.0665820990000006,-0.3965370859999995,1,0,0.0,0,0.9375743329440591
607,185,1,7,0,3000,10,306,306,310,38112,38117,38092,30000255,18499302,50.03,0.85,1.0557432739999992,0.6592061879999997,1,0,0.0,0,0.9471999724054133
608,185,1,8,0,3000,10,308,306,306,38101,38102,38117,29998794,18500951,49.97,0.84,1.0503339270000005,1.7095401150000002,1,0,0.0,0,0.9520781670418226
609,185,1,9,0,3000,10,306,310,315,38115,38099,38104,30000156,18501531,50.04,0.84,1.0490718379999997,2.758611953,1,0,0.0,0,0.9532235675170229
610,185,1,10,0,3000,10,313,314,308,38115,38111,38092,30001220,18501740,50.02,0.83,1.0553679969999994,3.8139799499999993,1,0,0.0,0,0.9475367860714091
611,185,1,11,0,3000,10,313,315,311,38109,38119,38101,30001441,18500263,50.01,0.83,1.0655442190000013,4.879524169000001,1,0,0.0,0,0.9384875654794377
612,185,1,12,0,3000,10,305,309,312,38102,38117,38119,29998159,18501225,49.99,0.87,1.0460677369999996,5.925591906,1,0,0.0,0,0.9559610383051136
613,185,1,13,0,3000,10,315,308,315,38107,38101,38106,30001254,18499580,50.01,0.86,1.060557802,6.986149708,1,0,0.0,0,0.9429000457251835
614,185,1,14,0,3000,10,315,308,314,38103,38096,38108,30001169,18500112,49.98,0.87,1.0643290810000003,8.050478789,1,0,0.0,0,0.9395590309910922
615,185,1,15,0,3000,10,315,313,315,38117,38112,38092,30000453,18499208,50.05,0.83,1.0479233519999998,9.098402141,1,0,0.0,0,0.9542682659866905
616,185,1,16,0,3000,10,306,315,305,38109,38110,38094,30001102,18500459,49.98,0.83,1.0428619280000009,10.141264069000002,1,0,0.0,0,0.9588997096842902
617,185,1,17,0,3000,10,305,315,309,38118,38118,38111,30001047,18501532,49.99,0.86,1.052233060999999,11.19349713,1,0,0.0,0,0.9503597986644148
618,185,1,18,0,3000,10,308,315,312,38114,38117,38090,30000532,18500249,50.05,0.87,1.052436237000002,12.245933367000005,1,0,0.0,0,0.9501763288296943
619,185,1,19,0,3000,10,312,311,315,38091,38119,38090,30000084,18501965,49.95,0.83,1.0508825229999983,13.29681589,1,0,0.0,0,0.9515811502367155
620,185,1,20,0,3000,10,308,309,313,38101,38109,38100,29998332,18500151,49.99,0.85,1.049633060999998,14.346448951,1,0,0.0,0,0.952713893222159
621,185,1,21,0,3000,10,309,310,306,38097,38109,38095,30001764,18501303,49.96,0.86,1.0733072260000007,15.419756177,1,0,0.0,0,0.9316996809262135
622,185,1,22,0,3000,10,315,311,306,38109,38110,38098,30001629,18500871,49.99,0.86,1.0424103339999995,16.462166511,1,0,0.0,0,0.9593151251319046
623,185,1,23,0,3000,10,310,311,306,38117,38106,38119,29998535,18500374,49.99,0.83,1.0593634660000006,17.521529977,1,0,0.0,0,0.9439630798066425
624,185,1,24,0,3000,10,306,312,311,38094,38090,38120,29999277,18501687,49.96,0.85,1.0665634490000002,18.588093426,1,0,0.0,0,0.9375907274317252
625,185,1,25,0,3000,10,313,314,314,38098,38098,38111,29998341,18501154,49.97,0.83,1.0356101849999997,19.623703611,1,0,0.0,0,0.9656142962711401
626,185,1,26,0,3000,10,309,313,308,38110,38114,38099,29999484,18498521,50.0,0.85,1.066549945000002,20.690253556,1,0,0.0,0,0.9376025986293574
627,185,1,27,0,3000,10,307,310,310,38117,38092,38105,30000765,18500942,50.04,0.87,1.049661948000001,21.739915504,1,0,0.0,0,0.952687674260627
628,185,1,28,0,3000,10,312,312,314,38112,38102,38099,30001656,18499349,49.96,0.87,1.0412635090000002,22.781179013000003,1,0,0.0,0,0.9603716939628197
629,185,1,29,0,3000,10,306,305,308,38110,38100,38117,30001753,18499413,50.05,0.87,1.0727332469999986,23.85391226,1,0,0.0,0,0.9321981981975443
630,185,1,30,0,3000,10,315,305,311,38098,38114,38105,30001171,18501602,49.96,0.86,1.045357998,24.899270258,1,0,0.0,0,0.9566100818219405
631,185,1,31,0,3000,10,308,309,315,38100,38110,38099,29999656,18499942,49.95,0.86,1.0724641979999987,25.971734456,1,0,0.0,0,0.9324320586783832
632,185,1,32,0,3000,10,308,306,306,38092,38105,38115,29999927,18500086,50.05,0.87,1.0555263440000004,27.0272608,1,0,0.0,0,0.9473946393516064
633,185,1,33,0,3000,10,313,314,313,38109,38112,38104,30001107,18501983,49.97,0.85,1.0642450369999992,28.091505837,1,0,0.0,0,0.939633228470485
634,185,1,34,0,3000,10,313,314,315,38099,38095,38116,30001261,18499632,50.02,0.83,1.0625899030000028,29.15409574,1,0,0.0,0,0.9410968400666211
635,185,1,35,0,3000,10,310,306,312,38112,38104,38120,30001826,18498915,50.05,0.86,1.0395232219999997,30.193618962,1,0,0.0,0,0.9619794717774957
636,185,1,36,0,3000,10,314,307,312,38107,38092,38096,29998192,18498142,49.98,0.86,1.054357289999999,31.247976252,1,0,0.0,0,0.9484450949260294
637,185,1,37,0,3000,10,315,309,314,38115,38094,38103,29999362,18500366,50.02,0.85,1.0610991710000022,32.309075423,1,0,0.0,0,0.9424189814959322
638,185,1,38,0,3000,10,307,307,307,38110,38093,38103,29999022,18498414,49.95,0.84,1.0508570639999988,33.359932487,1,0,0.0,0,0.9516042040899305
639,185,1,39,0,3000,10,308,309,309,38102,38115,38091,30000876,18499285,50.04,0.85,1.043310310999999,34.403242798,1,0,0.0,0,0.9584876037902025
640,185,1,40,0,3000,10,306,309,315,38091,38119,38100,29998655,18498836,50.0,0.83,1.0543663759999973,35.457609174,1,0,0.0,0,0.9484369217024449
641,185,1,41,0,3000,10,308,315,306,38102,38090,38102,30001439,18501266,50.01,0.87,1.0464870010000027,36.504096175,1,0,0.0,0,0.9555780425790472
642,185,1,42,0,3000,10,309,310,305,38095,38108,38110,29999308,18501546,50.05,0.84,1.0525528860000009,37.556649061,1,0,0.0,0,0.9500710256947594
643,185,1,43,0,3000,10,308,313,312,38112,38115,38100,29999262,18501184,50.04,0.84,1.051664185,38.608313246,1,0,0.0,0,0.9508738761508743
644,185,1,44,0,3000,10,311,314,313,38105,38095,38117,29999857,18500392,50.03,0.87,1.060523209000003,39.668836455000005,1,0,0.0,0,0.942930801998127
645,185,1,45,0,3000,10,312,309,312,38114,38094,38119,30001588,18500789,50.04,0.87,1.062498656999999,40.731335112,1,0,0.0,0,0.9411776602367987
646,185,1,46,0,3000,10,307,315,310,38103,38104,38103,29998359,18498245,49.98,0.87,1.0483704339999989,41.779705546,1,0,0.0,0,0.9538613142537374
647,185,1,47,0,3000,10,314,306,310,38112,38120,38107,30000041,18501315,50.02,0.83,1.0544584820000011,42.834164028,1,0,0.0,0,0.9483540765903753
648,185,1,48,0,3000,10,310,310,310,38111,38109,38091,29998620,18499526,49.97,0.84,1.0585761809999994,43.892740209,1,0,0.0,0,0.9446651246727802
649,185,1,49,0,3000,10,305,308,312,38105,38099,38091,30001021,18500269,49.96,0.84,1.0711022029999953,44.963842412,1,0,0.0,0,0.9336177231259083
650,185,1,50,0,3000,10,307,308,309,38096,38105,38102,30001172,18498035,50.01,0.86,1.0785274360000017,46.042369848,1,0,0.0,0,0.9271901359401287
651,185,1,51,0,3000,10,306,308,306,38094,38101,38107,30000771,18501015,50.01,0.86,1.060378116999999,47.102747965,1,0,0.0,0,0.9430598236308199
652,185,1,52,0,3000,10,307,314,311,38116,38109,38118,29999970,18498355,49.97,0.85,1.0634101220000003,48.166158087,1,0,0.0,0,0.9403709625400761
653,185,1,53,0,3000,10,310,308,309,38093,38101,38096,29998361,18500653,49.98,0.87,1.058972997000005,49.225131084,1,0,0.0,0,0.9443111418637951
654,185,1,54,0,3000,10,306,308,305,38102,38096,38092,29998287,18498651,49.98,0.85,1.0385030859999986,50.26363417,1,0,0.0,0,0.9629244375687886
655,185,1,55,0,3000,10,306,309,314,38098,38105,38093,30001405,18500285,49.97,0.86,1.0620590059999984,51.325693176,1,0,0.0,0,0.9415672710749572
656,185,1,56,0,3000,10,305,313,308,38090,38107,38095,29999774,18501994,49.96,0.86,1.0414460390000002,52.367139215,1,0,0.0,0,0.9602033735326346
657,185,1,57,0,3000,10,312,314,305,38103,38095,38094,30001946,18498439,50.03,0.85,1.0649123399999991,53.432051555,1,0,0.0,0,0.9390444287649073
658,185,1,58,0,3000,10,306,314,311,38111,38103,38119,29998509,18501479,50.05,0.85,1.0938507970000018,54.525902352,1,0,0.0,0,0.9142014639863159
659,185,1,59,0,3000,10,314,306,314,38098,38115,38099,29998587,18500332,49.97,0.85,1.0499267129999978,55.575829065,1,0,0.0,0,0.9524474304903242
660,185,1,60,0,3000,10,313,309,309,38114,38117,38098,30000589,18499180,50.03,0.83,1.0923631880000002,56.668192253,1,0,0.0,0,0.915446447651621
661,185,1,61,0,3000,10,311,313,312,38090,38100,38116,29998452,18501943,49.97,0.86,1.0495941010000038,57.717786354000005,1,0,0.0,0,0.952749257114962
662,185,1,62,0,3000,10,314,314,313,38094,38117,38117,29999857,18499520,49.95,0.85,1.054215298999992,58.772001653,1,0,0.0,0,0.9485728398635274
663,185,1,63,0,3000,10,311,314,313,38109,38101,38119,30001549,18500624,49.98,0.87,1.074651676000002,59.846653329,1,0,0.0,0,0.9305340719535603
664,185,1,64,0,3000,10,312,305,308,38116,38112,38113,29999896,18499698,50.0,0.85,1.0570823870000083,60.90373571600001,1,0,0.0,0,0.9460000585555042
665,185,1,65,0,3000,10,309,309,308,38107,38117,38119,30001657,18498144,50.02,0.85,1.0576139060000005,61.96134962200001,1,0,0.0,0,0.9455246326914309
666,185,1,66,0,3000,10,314,308,305,38111,38115,38120,30000036,18499213,50.02,0.85,1.055889368999999,63.017238991000006,1,0,0.0,0,0.9470689158913209
667,185,1,67,0,3000,10,314,314,306,38111,38107,38097,30000174,18499078,49.99,0.86,1.0609203100000002,64.078159301,1,0,0.0,0,0.9425778643072634
668,185,1,68,0,3000,10,307,307,315,38100,38092,38112,30000881,18499144,49.98,0.83,1.0648033119999951,65.142962613,1,0,0.0,0,0.9391405799834746
669,185,1,69,0,3000,10,315,308,311,38116,38095,38117,29998210,18499112,49.97,0.85,1.0274015520000006,66.170364165,1,0,0.0,0,0.9733292674644504
670,185,1,70,0,3000,10,312,307,310,38099,38102,38094,30000892,18498830,49.98,0.85,1.088501941000004,67.258866106,1,0,0.0,0,0.9186938142538381
671,185,1,71,0,3000,10,315,308,312,38115,38096,38101,29999887,18501656,49.98,0.86,1.0797522259999963,68.338618332,1,0,0.0,0,0.9261384009408872
672,185,1,72,0,3000,10,309,307,315,38093,38097,38092,29998596,18498573,50.03,0.84,1.0391816349999914,69.37779996699999,1,0,0.0,0,0.962295681832376
673,185,1,73,0,3000,10,313,315,312,38117,38094,38100,29999544,18499910,49.96,0.87,1.0720987930000092,70.44989876,1,0,0.0,0,0.9327498608609956
674,185,1,74,0,3000,10,308,314,309,38100,38097,38107,30001385,18501397,49.95,0.85,1.0298869679999996,71.479785728,1,0,0.0,0,0.9709803416019149
675,185,1,75,0,3000,10,312,306,310,38096,38096,38110,30000755,18500383,50.0,0.83,1.058805343000003,72.538591071,1,0,0.0,0,0.9444606665533205
676,185,1,76,0,3000,10,305,309,314,38120,38103,38112,29999686,18499031,50.02,0.83,1.078612588999988,73.61720365999999,1,0,0.0,0,0.9271169372565251
677,185,1,77,0,3000,10,314,308,312,38107,38100,38101,30000122,18501411,50.03,0.83,1.0531694370000082,74.670373097,1,0,0.0,0,0.9495148310119373
678,185,1,78,0,3000,10,314,311,314,38117,38119,38113,29998031,18499771,49.96,0.85,1.0578620389999998,75.728235136,1,0,0.0,0,0.945302849646919
679,185,1,79,0,3000,10,311,313,306,38117,38107,38096,29998910,18499771,50.05,0.87,1.0464898900000037,76.774725026,1,0,0.0,0,0.9555754045555055
680,185,1,80,0,3000,10,311,311,310,38102,38096,38094,29999495,18499608,50.03,0.87,1.0579466490000016,77.832671675,1,0,0.0,0,0.9452272484110855
681,185,1,81,0,3000,10,314,305,310,38120,38093,38113,29998167,18501476,50.02,0.85,1.063149519999996,78.895821195,1,0,0.0,0,0.9406014687379097
682,185,1,82,0,3000,10,306,311,306,38109,38120,38108,30001708,18499716,49.98,0.83,1.050634586000001,79.946455781,1,0,0.0,0,0.9518057118290973
683,185,1,83,0,3000,10,305,312,313,38101,38097,38096,30000230,18500945,49.96,0.86,1.070398193999992,81.01685397499999,1,0,0.0,0,0.934231770574164
684,185,1,84,0,3000,10,310,312,312,38099,38097,38094,29999033,18498577,49.96,0.83,1.0468186380000049,82.063672613,1,0,0.0,0,0.9552753110228779
685,185,1,85,0,3000,10,308,313,313,38109,38106,38091,30001871,18501361,50.02,0.84,1.061106897000002,83.12477951,1,0,0.0,0,0.9424121196716698
686,185,1,86,0,3000,10,314,309,306,38091,38118,38108,30001962,18499259,49.98,0.83,1.0958632269999953,84.22064273699999,1,0,0.0,0,0.9125226354547659
687,185,1,87,0,3000,10,314,315,314,38112,38112,38117,30000804,18499117,49.96,0.84,1.051346762999998,85.27198949999999,1,0,0.0,0,0.9511609634356214
688,185,1,88,0,3000,10,315,309,307,38108,38120,38102,30000711,18499385,50.03,0.86,1.076166658000005,86.348156158,1,0,0.0,0,0.929224105361565
689,185,1,89,0,3000,10,312,311,312,38112,38104,38107,30001141,18501882,49.99,0.87,1.0392726630000055,87.387428821,1,0,0.0,0,0.9622113961059656
690,185,1,90,0,3000,10,307,315,308,38092,38110,38101,30000168,18499824,50.04,0.85,1.08269366399999,88.47012248499999,1,0,0.0,0,0.9236222887880585
691,185,1,91,0,3000,10,306,306,307,38092,38106,38099,30000100,18501944,50.01,0.83,1.0349904760000044,89.505112961,1,0,0.0,0,0.9661924657169462
